cust_id,country,cust_name,cust_type
CUST-05773,ID,Indra Nugroho,Regular
CUST-05774,SG,Lau Jia Hui,Regular
CUST-05775,ID,Ayu Nugroho,Regular
CUST-05776,ID,Rina Sutanto,Regular
CUST-05777,ID,Indra Gunawan,Regular
CUST-05778,MY,Aisyah Abdullah,Silver
CUST-05779,ID,Indra Ramadhani,Silver
CUST-05780,ID,Dwi Nugroho,Regular
CUST-05781,ID,Wulan Rahmawati,Platinum
CUST-05782,ID,Ayu Santoso,Gold
CUST-05783,ID,Rizki Wijaya,Regular
CUST-05784,ID,Fajar Ramadhani,Regular
CUST-05785,ID,Rizki Nugroho,Gold
CUST-05786,ID,Dewi Halim,Gold
CUST-05787,ID,Ayu Rahmawati,Regular
CUST-05788,MY,Khairul Nasir,Regular
CUST-05789,ID,Anisa Gunawan,Regular
CUST-05790,ID,Andi Gunawan,Silver
CUST-05791,MY,Hanis Othman,Silver
CUST-05792,ID,Agus Gunawan,Silver
CUST-05793,ID,Dwi Halim,Regular
CUST-05794,ID,Rudi Pratama,Regular
CUST-05795,SG,Lee Jia Hui,Silver
CUST-05796,ID,Agus Halim,Regular
CUST-05797,ID,Wulan Pamungkas,Gold
CUST-05798,MY,Hafiz Roslan,Regular
CUST-05799,ID,Rina Nuraini,Silver
CUST-05800,ID,Nur Wibowo,Regular
CUST-05801,MY,Farah Idris,Silver
CUST-05802,MY,Zulkifli Rahman,Regular
CUST-05803,SG,Quek Yi Ling,Regular
CUST-05804,ID,Fajar Tjahyono,Regular
CUST-05805,ID,Nur Santoso,Platinum
CUST-05806,ID,Eka Utami,Platinum
CUST-05807,MY,Ahmad Abdullah,Gold
CUST-05808,MY,Faiz Halim,Silver
CUST-05809,ID,Sari Lestari,Regular
CUST-05810,ID,Dewi Santoso,Regular
CUST-05811,ID,Nur Sutanto,Gold
CUST-05812,SG,Lee Wei Ming,Silver
CUST-05813,ID,Eka Utami,Gold
CUST-05814,ID,Rudi Wibowo,Gold
CUST-05815,ID,Andi Lestari,Gold
CUST-05816,SG,Goh Natalie,Regular
CUST-05817,ID,Agus Saputra,Regular
CUST-05818,ID,Rudi Wijaya,Regular
CUST-05819,MY,Ahmad Halim,Gold
CUST-05820,ID,Wulan Halim,Silver
CUST-05821,SG,Ng Hui Min,Gold
CUST-05822,ID,Fajar Nugroho,Gold
CUST-05823,ID,Dwi Nuraini,Gold
CUST-05824,ID,Andi Permata,Platinum
CUST-05825,ID,Indra Utami,Regular
CUST-05826,ID,Agus Permata,Regular
CUST-05827,SG,Chua Nicholas,Regular
CUST-05828,ID,Dwi Wijaya,Regular
CUST-05829,ID,Yoga Ramadhani,Regular
CUST-05830,ID,Rina Nugroho,Gold
CUST-05831,SG,Chan Nicholas,Regular
CUST-05832,ID,Ayu Sutanto,Regular
CUST-05833,MY,Farah Halim,Silver
CUST-05834,ID,Putri Saputra,Gold
CUST-05835,MY,Azlan Idris,Gold
CUST-05836,MY,Hakim Ismail,Regular
CUST-05837,ID,Rina Wibowo,Gold
CUST-05838,ID,Indra Hidayat,Silver
CUST-05839,MY,Amir Halim,Platinum
CUST-05840,ID,Andi Lestari,Regular
CUST-05841,ID,Eka Nuraini,Regular
CUST-05842,ID,Agus Ramadhani,Silver
CUST-05843,ID,Putri Permata,Regular
CUST-05844,ID,Wulan Pamungkas,Regular
CUST-05845,SG,Chua Li Ting,Regular
CUST-05846,ID,Dwi Wibowo,Regular
CUST-05847,ID,Sari Sutanto,Regular
CUST-05848,SG,Koh Jing Yi,Silver
CUST-05849,ID,Putri Nuraini,Regular
CUST-05850,ID,Andi Lestari,Regular
CUST-05851,ID,Wulan Gunawan,Platinum
CUST-05852,ID,Anisa Saputra,Silver
CUST-05853,ID,Dewi Nugroho,Gold
CUST-05854,ID,Rudi Gunawan,Regular
CUST-05855,MY,Nadia Hassan,Regular
CUST-05856,MY,Mohd Idris,Silver
CUST-05857,ID,Fajar Sutanto,Silver
CUST-05858,ID,Rizki Sutanto,Regular
CUST-05859,MY,Izzat Hassan,Gold
CUST-05860,ID,Agus Lestari,Regular
CUST-05861,ID,Rudi Sutanto,Regular
CUST-05862,ID,Cahyo Wibowo,Regular
CUST-05863,ID,Rina Utami,Regular
CUST-05864,ID,Fajar Gunawan,Platinum
CUST-05865,MY,Ahmad Shah,Silver
CUST-05866,ID,Andi Mahendra,Regular
CUST-05867,ID,Anisa Wijaya,Silver
CUST-05868,ID,Putri Pratama,Regular
CUST-05869,ID,Eka Pamungkas,Silver
CUST-05870,MY,Hanis Salleh,Gold
CUST-05871,ID,Yoga Utami,Silver
CUST-05872,ID,Fajar Ramadhani,Regular
CUST-05873,SG,Toh Natalie,Regular
CUST-05874,MY,Haziq Abdullah,Regular
CUST-05875,ID,Indra Santoso,Gold
CUST-05876,ID,Putri Siregar,Silver
CUST-05877,ID,Indra Siregar,Regular
CUST-05878,ID,Sari Ramadhani,Gold
CUST-05879,MY,Azlan Latif,Silver
CUST-05880,MY,Syafiq Razak,Regular
CUST-05881,ID,Andi Santoso,Regular
CUST-05882,ID,Ayu Permata,Gold
CUST-05883,ID,Anisa Mahendra,Regular
CUST-05884,ID,Dwi Pamungkas,Regular
CUST-05885,MY,Hakim Nasir,Regular
CUST-05886,ID,Anisa Pratama,Regular
CUST-05887,SG,Tan Hui Min,Regular
CUST-05888,SG,Chan Nicholas,Regular
CUST-05889,ID,Dwi Utami,Regular
CUST-05890,SG,Yeo Jun Jie,Silver
CUST-05891,MY,Aina Razak,Silver
CUST-05892,ID,Rina Santoso,Gold
CUST-05893,ID,Fajar Hidayat,Regular
CUST-05894,ID,Anisa Sutanto,Silver
CUST-05895,SG,Toh Jia Hui,Gold
CUST-05896,ID,Agus Lestari,Gold
CUST-05897,MY,Siti Basri,Gold
CUST-05898,SG,Lim Wei Ming,Regular
CUST-05899,ID,Nur Santoso,Silver
CUST-05900,MY,Nadia Halim,Gold
CUST-05901,ID,Yoga Halim,Gold
CUST-05902,ID,Rudi Nugroho,Regular
CUST-05903,SG,Tan Wei Ming,Gold
CUST-05904,SG,Lim Jia Hui,Platinum
CUST-05905,ID,Sari Hidayat,Regular
CUST-05906,MY,Aisyah Idris,Platinum
CUST-05907,MY,Syafiq Nasir,Regular
CUST-05908,ID,Ayu Utami,Regular
CUST-05909,MY,Hakim Kamal,Silver
CUST-05910,ID,Bambang Halim,Silver
CUST-05911,ID,Dwi Nuraini,Regular
CUST-05912,ID,Fajar Sutanto,Gold
CUST-05913,MY,Azlan Salleh,Regular
CUST-05914,ID,Sari Halim,Silver
CUST-05915,ID,Rizki Permata,Gold
CUST-05916,ID,Dwi Sutanto,Regular
CUST-05917,ID,Nur Pamungkas,Regular
CUST-05918,MY,Farah Roslan,Regular
CUST-05919,ID,Agus Pratama,Regular
CUST-05920,MY,Syafiq Salleh,Regular
CUST-05921,ID,Bambang Siregar,Regular
CUST-05922,ID,Andi Pamungkas,Gold
CUST-05923,ID,Rina Saputra,Gold
CUST-05924,MY,Haziq Hassan,Regular
CUST-05925,ID,Rina Sutanto,Platinum
CUST-05926,MY,Mohd Zainal,Silver
CUST-05927,ID,Bambang Nugroho,Regular
CUST-05928,ID,Cahyo Permata,Silver
CUST-05929,MY,Haziq Abdullah,Gold
CUST-05930,ID,Rina Pamungkas,Silver
CUST-05931,ID,Wulan Nuraini,Regular
CUST-05932,ID,Cahyo Siregar,Platinum
CUST-05933,MY,Ahmad Kamal,Silver
CUST-05934,ID,Sari Permata,Regular
CUST-05935,ID,Yoga Utami,Gold
CUST-05936,ID,Yoga Lestari,Regular
CUST-05937,MY,Nadia Rahman,Silver
CUST-05938,ID,Rina Pratama,Regular
CUST-05939,MY,Faiz Zainal,Regular
CUST-05940,MY,Mohd Shah,Regular
CUST-05941,MY,Amir Jamal,Regular
CUST-05942,ID,Andi Halim,Regular
CUST-05943,MY,Nabila Roslan,Regular
CUST-05944,ID,Ayu Nugroho,Regular
CUST-05945,ID,Indra Utami,Gold
CUST-05946,ID,Dewi Rahmawati,Silver
CUST-05947,ID,Andi Pamungkas,Regular
CUST-05948,ID,Rina Pratama,Silver
CUST-05949,ID,Agus Saputra,Regular
CUST-05950,ID,Andi Tjahyono,Silver
CUST-05951,ID,Putri Permata,Platinum
CUST-05952,ID,Anisa Rahmawati,Regular
CUST-05953,ID,Agus Santoso,Silver
CUST-05954,MY,Farah Idris,Regular
CUST-05955,ID,Rudi Permata,Regular
CUST-05956,ID,Indra Halim,Silver
CUST-05957,ID,Bambang Utami,Regular
CUST-05958,SG,Tan Chloe,Regular
CUST-05959,MY,Farah Othman,Regular
CUST-05960,ID,Wulan Wibowo,Regular
CUST-05961,ID,Sari Tjahyono,Regular
CUST-05962,ID,Dwi Ramadhani,Regular
CUST-05963,ID,Yoga Nuraini,Regular
CUST-05964,ID,Yoga Pratama,Regular
CUST-05965,MY,Khairul Hassan,Regular
CUST-05966,SG,Yeo Jia Hui,Gold
CUST-05967,ID,Ayu Saputra,Regular
CUST-05968,ID,Rudi Santoso,Silver
CUST-05969,ID,Rina Santoso,Gold
CUST-05970,ID,Anisa Siregar,Gold
CUST-05971,MY,Hafiz Zainal,Regular
CUST-05972,MY,Syafiq Roslan,Silver
CUST-05973,ID,Sari Tjahyono,Regular
CUST-05974,MY,Aina Razak,Regular
CUST-05975,SG,Koh Yi Ling,Silver
CUST-05976,ID,Dewi Tjahyono,Regular
CUST-05977,ID,Anisa Siregar,Silver
CUST-05978,ID,Dwi Wibowo,Gold
CUST-05979,SG,Ong Natalie,Regular
CUST-05980,ID,Agus Siregar,Regular
CUST-05981,ID,Rina Gunawan,Regular
CUST-05982,ID,Bambang Rahmawati,Regular
CUST-05983,ID,Eka Santoso,Regular
CUST-05984,ID,Bambang Sutanto,Silver
CUST-05985,ID,Andi Rahmawati,Regular
CUST-05986,ID,Cahyo Saputra,Regular
CUST-05987,ID,Andi Tjahyono,Regular
CUST-05988,ID,Rina Wibowo,Silver
CUST-05989,ID,Rudi Pratama,Silver
CUST-05990,ID,Yoga Mahendra,Regular
CUST-05991,ID,Rina Wijaya,Regular
CUST-05992,ID,Dewi Wijaya,Regular
CUST-05993,ID,Anisa Tjahyono,Regular
CUST-05994,ID,Ayu Mahendra,Silver
CUST-05995,ID,Andi Santoso,Regular
CUST-05996,ID,Rudi Pratama,Gold
CUST-05997,ID,Dwi Halim,Regular
CUST-05998,ID,Yoga Pratama,Silver
CUST-05999,ID,Wulan Pamungkas,Regular
CUST-06000,MY,Faiz Rahman,Regular
CUST-06001,ID,Yoga Tjahyono,Silver
CUST-06002,ID,Rina Nuraini,Silver
CUST-06003,SG,Chan Hui Min,Silver
CUST-06004,MY,Nurul Idris,Gold
CUST-06005,ID,Andi Nugroho,Silver
CUST-06006,SG,Chan Jing Yi,Regular
CUST-06007,ID,Nur Mahendra,Regular
CUST-06008,ID,Andi Lestari,Regular
CUST-06009,MY,Khairul Halim,Silver
CUST-06010,SG,Teo Chloe,Gold
CUST-06011,ID,Anisa Tjahyono,Regular
CUST-06012,MY,Hanis Nasir,Silver
CUST-06013,SG,Teo Yi Ling,Platinum
CUST-06014,ID,Bambang Mahendra,Regular
CUST-06015,ID,Yoga Santoso,Gold
CUST-06016,ID,Eka Ramadhani,Regular
CUST-06017,ID,Wulan Hidayat,Regular
CUST-06018,ID,Eka Nugroho,Platinum
CUST-06019,MY,Hafiz Nasir,Gold
CUST-06020,ID,Agus Ramadhani,Regular
CUST-06021,ID,Rina Nuraini,Gold
CUST-06022,ID,Putri Santoso,Silver
CUST-06023,ID,Andi Lestari,Gold
CUST-06024,MY,Hanis Ismail,Regular
CUST-06025,ID,Bambang Rahmawati,Regular
CUST-06026,ID,Rudi Nuraini,Regular
CUST-06027,ID,Indra Rahmawati,Regular
CUST-06028,ID,Bambang Ramadhani,Regular
CUST-06029,ID,Putri Mahendra,Regular
CUST-06030,MY,Khairul Basri,Regular
CUST-06031,ID,Fajar Pamungkas,Silver
CUST-06032,ID,Fajar Mahendra,Regular
CUST-06033,ID,Andi Sutanto,Silver
CUST-06034,SG,Lim Jun Jie,Silver
CUST-06035,ID,Sari Tjahyono,Regular
CUST-06036,ID,Putri Hidayat,Regular
CUST-06037,ID,Eka Wibowo,Gold
CUST-06038,MY,Haziq Rahman,Regular
CUST-06039,MY,Siti Idris,Silver
CUST-06040,MY,Aisyah Razak,Silver
CUST-06041,ID,Indra Sutanto,Gold
CUST-06042,SG,Chua Wei Ming,Silver
CUST-06043,ID,Wulan Lestari,Regular
CUST-06044,MY,Aisyah Jamal,Platinum
CUST-06045,ID,Yoga Siregar,Regular
CUST-06046,ID,Ayu Halim,Regular
CUST-06047,SG,Toh Daniel,Gold
CUST-06048,MY,Hakim Zainal,Silver
CUST-06049,ID,Fajar Mahendra,Platinum
CUST-06050,ID,Anisa Santoso,Gold
CUST-06051,SG,Lau Jia Hui,Regular
CUST-06052,ID,Rizki Siregar,Regular
CUST-06053,ID,Dewi Rahmawati,Regular
CUST-06054,MY,Zulkifli Idris,Regular
CUST-06055,ID,Andi Siregar,Regular
CUST-06056,MY,Azlan Jamal,Silver
CUST-06057,SG,Goh Aaron,Silver
CUST-06058,MY,Azlan Othman,Gold
CUST-06059,MY,Syafiq Jamal,Silver
CUST-06060,ID,Eka Nuraini,Regular
CUST-06061,MY,Aisyah Rahman,Regular
CUST-06062,ID,Rizki Rahmawati,Silver
CUST-06063,ID,Rizki Pamungkas,Regular
CUST-06064,ID,Andi Mahendra,Regular
CUST-06065,ID,Ayu Nugroho,Silver
CUST-06066,ID,Sari Permata,Regular
CUST-06067,ID,Nur Pamungkas,Regular
CUST-06068,ID,Rudi Nugroho,Regular
CUST-06069,ID,Agus Nugroho,Regular
CUST-06070,ID,Rina Mahendra,Silver
CUST-06071,ID,Putri Wijaya,Regular
CUST-06072,MY,Zulkifli Nasir,Platinum
CUST-06073,ID,Cahyo Utami,Silver
CUST-06074,SG,Chew Chloe,Regular
CUST-06075,ID,Rizki Sutanto,Regular
CUST-06076,ID,Ayu Santoso,Platinum
CUST-06077,ID,Eka Santoso,Silver
CUST-06078,SG,Goh Natalie,Silver
CUST-06079,SG,Lau Sarah,Silver
CUST-06080,ID,Anisa Tjahyono,Regular
CUST-06081,SG,Quek Hui Min,Regular
CUST-06082,ID,Anisa Siregar,Regular
CUST-06083,ID,Cahyo Gunawan,Gold
CUST-06084,ID,Agus Pratama,Regular
CUST-06085,ID,Wulan Santoso,Regular
CUST-06086,SG,Tan Aaron,Regular
CUST-06087,ID,Cahyo Nuraini,Regular
CUST-06088,ID,Dwi Ramadhani,Gold
CUST-06089,ID,Bambang Santoso,Platinum
CUST-06090,MY,Aina Zainal,Regular
CUST-06091,SG,Tan Rachel,Regular
CUST-06092,ID,Wulan Permata,Regular
CUST-06093,MY,Azlan Idris,Silver
CUST-06094,ID,Andi Halim,Regular
CUST-06095,ID,Rina Siregar,Silver
CUST-06096,MY,Faiz Razak,Gold
CUST-06097,ID,Wulan Halim,Platinum
CUST-06098,ID,Eka Pamungkas,Gold
CUST-06099,ID,Indra Siregar,Regular
CUST-06100,ID,Ayu Ramadhani,Regular
CUST-06101,MY,Amir Roslan,Regular
CUST-06102,ID,Rudi Tjahyono,Regular
CUST-06103,ID,Rudi Mahendra,Silver
CUST-06104,MY,Haziq Aziz,Silver
CUST-06105,ID,Andi Sutanto,Silver
CUST-06106,ID,Dwi Tjahyono,Regular
CUST-06107,ID,Dewi Wijaya,Regular
CUST-06108,ID,Anisa Tjahyono,Silver
CUST-06109,ID,Eka Pratama,Regular
CUST-06110,MY,Amir Halim,Silver
CUST-06111,ID,Rudi Siregar,Regular
CUST-06112,ID,Ayu Tjahyono,Regular
CUST-06113,MY,Ahmad Rahman,Regular
CUST-06114,ID,Putri Saputra,Gold
CUST-06115,SG,Chua Aaron,Silver
CUST-06116,ID,Dwi Pamungkas,Regular
CUST-06117,ID,Andi Rahmawati,Silver
CUST-06118,ID,Indra Wijaya,Regular
CUST-06119,ID,Ayu Utami,Regular
CUST-06120,SG,Lim Daniel,Regular
CUST-06121,MY,Ahmad Latif,Gold
CUST-06122,SG,Lim Jun Jie,Regular
CUST-06123,ID,Rizki Tjahyono,Regular
CUST-06124,ID,Rina Santoso,Silver
CUST-06125,ID,Rina Santoso,Regular
CUST-06126,ID,Anisa Nuraini,Regular
CUST-06127,SG,Goh Natalie,Regular
CUST-06128,MY,Siti Idris,Platinum
CUST-06129,MY,Izzat Hassan,Regular
CUST-06130,ID,Yoga Nugroho,Regular
CUST-06131,ID,Indra Siregar,Gold
CUST-06132,MY,Khairul Nasir,Gold
CUST-06133,MY,Azlan Shah,Regular
CUST-06134,ID,Andi Rahmawati,Regular
CUST-06135,ID,Putri Nuraini,Platinum
CUST-06136,ID,Dewi Gunawan,Regular
CUST-06137,ID,Dewi Santoso,Silver
CUST-06138,ID,Anisa Santoso,Gold
CUST-06139,ID,Eka Nuraini,Regular
CUST-06140,ID,Rizki Rahmawati,Regular
CUST-06141,ID,Nur Utami,Regular
CUST-06142,ID,Sari Tjahyono,Gold
CUST-06143,ID,Yoga Hidayat,Gold
CUST-06144,MY,Mohd Hassan,Silver
CUST-06145,ID,Dewi Wijaya,Regular
CUST-06146,ID,Cahyo Nuraini,Regular
CUST-06147,ID,Rudi Mahendra,Silver
CUST-06148,ID,Dwi Wijaya,Regular
CUST-06149,ID,Indra Rahmawati,Silver
CUST-06150,ID,Rina Santoso,Regular
CUST-06151,ID,Cahyo Lestari,Gold
CUST-06152,SG,Chua Chloe,Regular
CUST-06153,ID,Anisa Pratama,Regular
CUST-06154,ID,Ayu Wijaya,Regular
CUST-06155,ID,Rudi Ramadhani,Regular
CUST-06156,ID,Agus Mahendra,Regular
CUST-06157,ID,Dwi Wibowo,Regular
CUST-06158,ID,Nur Gunawan,Regular
CUST-06159,ID,Dwi Halim,Regular
CUST-06160,SG,Lau Sarah,Regular
CUST-06161,MY,Nabila Idris,Silver
CUST-06162,MY,Ahmad Shah,Regular
CUST-06163,MY,Amir Idris,Regular
CUST-06164,ID,Eka Permata,Gold
CUST-06165,ID,Rina Saputra,Regular
CUST-06166,ID,Putri Utami,Gold
CUST-06167,MY,Farah Ismail,Regular
CUST-06168,ID,Rizki Sutanto,Regular
CUST-06169,ID,Andi Santoso,Platinum
CUST-06170,ID,Nur Pratama,Silver
CUST-06171,ID,Nur Ramadhani,Silver
CUST-06172,ID,Putri Rahmawati,Regular
CUST-06173,ID,Wulan Permata,Regular
CUST-06174,ID,Sari Siregar,Gold
CUST-06175,ID,Rina Rahmawati,Regular
CUST-06176,ID,Yoga Santoso,Silver
CUST-06177,ID,Andi Siregar,Regular
CUST-06178,MY,Farah Hassan,Silver
CUST-06179,ID,Anisa Tjahyono,Regular
CUST-06180,MY,Izzat Nasir,Silver
CUST-06181,MY,Nabila Ismail,Regular
CUST-06182,SG,Quek Jing Yi,Regular
CUST-06183,ID,Wulan Nugroho,Silver
CUST-06184,SG,Teo Mei Ling,Gold
CUST-06185,ID,Rina Hidayat,Regular
CUST-06186,ID,Rina Wibowo,Regular
CUST-06187,ID,Indra Rahmawati,Regular
CUST-06188,ID,Dwi Gunawan,Regular
CUST-06189,ID,Fajar Rahmawati,Gold
CUST-06190,ID,Rudi Hidayat,Silver
CUST-06191,ID,Rina Saputra,Silver
CUST-06192,MY,Haziq Jamal,Regular
CUST-06193,MY,Syafiq Rahman,Regular
CUST-06194,ID,Fajar Tjahyono,Silver
CUST-06195,ID,Eka Ramadhani,Silver
CUST-06196,ID,Dwi Utami,Regular
CUST-06197,ID,Rudi Halim,Gold
CUST-06198,MY,Amir Roslan,Gold
CUST-06199,ID,Sari Hidayat,Silver
CUST-06200,ID,Fajar Siregar,Regular
CUST-06201,ID,Rina Pamungkas,Silver
CUST-06202,SG,Ong Chloe,Regular
CUST-06203,ID,Bambang Santoso,Gold
CUST-06204,ID,Eka Pratama,Gold
CUST-06205,ID,Cahyo Wijaya,Regular
CUST-06206,SG,Lee Wei Ming,Gold
CUST-06207,SG,Chua Hui Min,Regular
CUST-06208,ID,Cahyo Permata,Gold
CUST-06209,ID,Rina Sutanto,Gold
CUST-06210,ID,Putri Utami,Silver
CUST-06211,ID,Rina Mahendra,Regular
CUST-06212,ID,Agus Nuraini,Silver
CUST-06213,MY,Nadia Shah,Regular
CUST-06214,ID,Fajar Pratama,Regular
CUST-06215,ID,Cahyo Mahendra,Regular
CUST-06216,ID,Eka Rahmawati,Gold
CUST-06217,ID,Dewi Gunawan,Regular
CUST-06218,ID,Rudi Wibowo,Regular
CUST-06219,ID,Putri Pamungkas,Silver
CUST-06220,SG,Chua Natalie,Regular
CUST-06221,ID,Yoga Santoso,Regular
CUST-06222,ID,Agus Pamungkas,Gold
CUST-06223,ID,Bambang Pamungkas,Gold
CUST-06224,ID,Bambang Permata,Regular
CUST-06225,ID,Rina Saputra,Regular
CUST-06226,ID,Ayu Ramadhani,Regular
CUST-06227,ID,Rudi Wijaya,Gold
CUST-06228,SG,Lau Aaron,Regular
CUST-06229,ID,Anisa Lestari,Silver
CUST-06230,ID,Cahyo Sutanto,Regular
CUST-06231,ID,Cahyo Sutanto,Regular
CUST-06232,ID,Rudi Saputra,Regular
CUST-06233,ID,Wulan Sutanto,Regular
CUST-06234,ID,Wulan Gunawan,Silver
CUST-06235,ID,Rizki Mahendra,Regular
CUST-06236,SG,Chua Jing Yi,Regular
CUST-06237,ID,Wulan Nugroho,Regular
CUST-06238,ID,Andi Sutanto,Silver
CUST-06239,ID,Cahyo Pratama,Regular
CUST-06240,ID,Agus Lestari,Regular
CUST-06241,ID,Bambang Wibowo,Silver
CUST-06242,SG,Tan Jia Hui,Platinum
CUST-06243,ID,Yoga Hidayat,Gold
CUST-06244,MY,Aina Ismail,Regular
CUST-06245,ID,Ayu Nuraini,Regular
CUST-06246,ID,Dwi Halim,Platinum
CUST-06247,MY,Farah Kamal,Silver
CUST-06248,ID,Yoga Tjahyono,Regular
CUST-06249,ID,Yoga Santoso,Regular
CUST-06250,ID,Wulan Sutanto,Regular
CUST-06251,ID,Bambang Tjahyono,Silver
CUST-06252,ID,Sari Wijaya,Regular
CUST-06253,ID,Rizki Hidayat,Regular
CUST-06254,ID,Agus Santoso,Gold
CUST-06255,ID,Rudi Sutanto,Gold
CUST-06256,ID,Bambang Tjahyono,Silver
CUST-06257,ID,Yoga Ramadhani,Silver
CUST-06258,ID,Indra Nuraini,Silver
CUST-06259,ID,Putri Wibowo,Regular
CUST-06260,ID,Rina Mahendra,Regular
CUST-06261,MY,Hanis Salleh,Regular
CUST-06262,ID,Cahyo Pamungkas,Gold
CUST-06263,ID,Cahyo Hidayat,Regular
CUST-06264,ID,Ayu Nugroho,Regular
CUST-06265,ID,Dewi Nuraini,Regular
CUST-06266,ID,Yoga Lestari,Regular
CUST-06267,ID,Rudi Sutanto,Gold
CUST-06268,ID,Agus Pamungkas,Regular
CUST-06269,MY,Hanis Othman,Regular
CUST-06270,ID,Putri Tjahyono,Regular
CUST-06271,ID,Ayu Santoso,Regular
CUST-06272,ID,Andi Tjahyono,Regular
CUST-06273,SG,Koh Mei Ling,Silver
CUST-06274,ID,Agus Siregar,Regular
CUST-06275,ID,Andi Tjahyono,Regular
CUST-06276,MY,Hanis Latif,Regular
CUST-06277,ID,Rizki Pratama,Regular
CUST-06278,ID,Eka Rahmawati,Regular
CUST-06279,MY,Faiz Latif,Gold
CUST-06280,ID,Agus Hidayat,Regular
CUST-06281,ID,Dwi Hidayat,Platinum
CUST-06282,ID,Rina Nuraini,Regular
CUST-06283,ID,Fajar Permata,Regular
CUST-06284,ID,Eka Halim,Regular
CUST-06285,ID,Andi Nuraini,Regular
CUST-06286,SG,Chan Jia Hui,Regular
CUST-06287,MY,Izzat Aziz,Regular
CUST-06288,MY,Faiz Rahman,Regular
CUST-06289,MY,Syafiq Rahman,Silver
CUST-06290,ID,Indra Nuraini,Gold
CUST-06291,ID,Eka Nuraini,Silver
CUST-06292,SG,Teo Mei Ling,Regular
CUST-06293,ID,Putri Permata,Regular
CUST-06294,ID,Yoga Tjahyono,Regular
CUST-06295,MY,Mohd Hassan,Silver
CUST-06296,MY,Azlan Rahman,Silver
CUST-06297,SG,Toh Wei Ming,Silver
CUST-06298,ID,Rizki Pratama,Silver
CUST-06299,ID,Indra Nuraini,Silver
CUST-06300,ID,Rina Mahendra,Silver
CUST-06301,ID,Ayu Siregar,Regular
CUST-06302,ID,Bambang Siregar,Regular
CUST-06303,ID,Cahyo Utami,Regular
CUST-06304,ID,Bambang Wibowo,Silver
CUST-06305,ID,Dewi Pratama,Silver
CUST-06306,SG,Ng Chloe,Regular
CUST-06307,ID,Sari Wijaya,Platinum
CUST-06308,ID,Sari Siregar,Regular
CUST-06309,MY,Zulkifli Zainal,Gold
CUST-06310,ID,Cahyo Hidayat,Regular
CUST-06311,ID,Bambang Ramadhani,Gold
CUST-06312,MY,Izzat Kamal,Regular
CUST-06313,ID,Yoga Mahendra,Regular
CUST-06314,ID,Rudi Lestari,Gold
CUST-06315,MY,Aisyah Razak,Regular
CUST-06316,ID,Nur Mahendra,Regular
CUST-06317,ID,Dewi Nugroho,Regular
CUST-06318,MY,Nadia Salleh,Regular
CUST-06319,MY,Siti Roslan,Regular
CUST-06320,MY,Ahmad Rahman,Gold
CUST-06321,ID,Dwi Wijaya,Regular
CUST-06322,ID,Yoga Nuraini,Regular
CUST-06323,SG,Ng Jun Jie,Regular
CUST-06324,ID,Putri Utami,Silver
CUST-06325,ID,Rina Nugroho,Regular
CUST-06326,ID,Rizki Siregar,Regular
CUST-06327,ID,Rudi Nugroho,Gold
CUST-06328,ID,Bambang Hidayat,Silver
CUST-06329,ID,Dwi Halim,Silver
CUST-06330,ID,Indra Rahmawati,Regular
CUST-06331,ID,Fajar Ramadhani,Regular
CUST-06332,ID,Rizki Ramadhani,Regular
CUST-06333,MY,Zulkifli Rahman,Regular
CUST-06334,ID,Dwi Hidayat,Regular
CUST-06335,ID,Ayu Sutanto,Silver
CUST-06336,ID,Agus Halim,Silver
CUST-06337,MY,Hanis Yusof,Silver
CUST-06338,MY,Mohd Roslan,Silver
CUST-06339,ID,Fajar Wibowo,Regular
CUST-06340,ID,Putri Rahmawati,Silver
CUST-06341,ID,Dewi Utami,Regular
CUST-06342,ID,Ayu Santoso,Regular
CUST-06343,ID,Dewi Utami,Regular
CUST-06344,ID,Rina Nuraini,Silver
CUST-06345,SG,Chan Daniel,Silver
CUST-06346,MY,Zulkifli Aziz,Silver
CUST-06347,ID,Sari Sutanto,Gold
CUST-06348,MY,Hafiz Razak,Silver
CUST-06349,ID,Dewi Lestari,Silver
CUST-06350,ID,Sari Hidayat,Regular
CUST-06351,ID,Indra Permata,Gold
CUST-06352,MY,Mohd Aziz,Silver
CUST-06353,ID,Yoga Santoso,Regular
CUST-06354,MY,Ahmad Roslan,Silver
CUST-06355,ID,Sari Santoso,Regular
CUST-06356,ID,Cahyo Tjahyono,Regular
CUST-06357,ID,Indra Wijaya,Gold
CUST-06358,ID,Agus Nuraini,Regular
CUST-06359,ID,Sari Rahmawati,Regular
CUST-06360,ID,Rina Sutanto,Regular
CUST-06361,ID,Nur Hidayat,Regular
CUST-06362,ID,Eka Pamungkas,Silver
CUST-06363,ID,Yoga Rahmawati,Silver
CUST-06364,MY,Zulkifli Rahman,Platinum
CUST-06365,MY,Azlan Hisyam,Regular
CUST-06366,ID,Nur Wibowo,Silver
CUST-06367,ID,Nur Nuraini,Regular
CUST-06368,ID,Indra Mahendra,Regular
CUST-06369,ID,Rina Rahmawati,Regular
CUST-06370,ID,Agus Permata,Silver
CUST-06371,ID,Yoga Nugroho,Regular
CUST-06372,ID,Cahyo Halim,Regular
CUST-06373,ID,Eka Utami,Silver
